drugId,diseaseId,drugName,drugSource,diseaseName,diseaseSource,display_relations,indication,contraindication,off_label
DB06789,1200_1134_15512_5080_100078,Hydroxyprogesterone caproate,DrugBank,hypertension,MONDO_grouped,contraindication,0,1,0
DB06789,12819,Hydroxyprogesterone caproate,DrugBank,diabetic ketoacidosis,MONDO,contraindication,0,1,0
DB06789,1442,Hydroxyprogesterone caproate,DrugBank,dysthymic disorder,MONDO,contraindication,0,1,0
DB06789,21251,Hydroxyprogesterone caproate,DrugBank,endometrium neoplasm,MONDO,off-label use,0,0,1
DB06789,2447,Hydroxyprogesterone caproate,DrugBank,endometrial carcinoma (disease),MONDO,off-label use,0,0,1
DB06789,2691,Hydroxyprogesterone caproate,DrugBank,liver cancer,MONDO,contraindication,0,1,0
DB06789,4765,Hydroxyprogesterone caproate,DrugBank,intrinsic asthma,MONDO,contraindication,0,1,0
DB06789,4784,Hydroxyprogesterone caproate,DrugBank,allergic asthma,MONDO,contraindication,0,1,0
DB06789,4979,Hydroxyprogesterone caproate,DrugBank,asthma,MONDO,contraindication,0,1,0
DB06789,5015,Hydroxyprogesterone caproate,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB06789,5027,Hydroxyprogesterone caproate,DrugBank,epilepsy,MONDO,contraindication,0,1,0
DB06789,5044,Hydroxyprogesterone caproate,DrugBank,hypertensive disorder,MONDO,contraindication,0,1,0
DB06789,5240,Hydroxyprogesterone caproate,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB06789,5277,Hydroxyprogesterone caproate,DrugBank,migraine disorder,MONDO,contraindication,0,1,0
DB06789,5379,Hydroxyprogesterone caproate,DrugBank,neurotic disorder,MONDO,contraindication,0,1,0
DB06789,6003,Hydroxyprogesterone caproate,DrugBank,uterine corpus cancer,MONDO,off-label use,0,0,1
DB06789,7256_18902_16216_3243,Hydroxyprogesterone caproate,DrugBank,hepatocellular carcinoma,MONDO_grouped,contraindication,0,1,0
DB06789,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,Hydroxyprogesterone caproate,DrugBank,anxiety disorder,MONDO_grouped,contraindication,0,1,0
DB06802,12819,Nepafenac,DrugBank,diabetic ketoacidosis,MONDO,contraindication,0,1,0
DB06802,5015,Nepafenac,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB06802,8383,Nepafenac,DrugBank,rheumatoid arthritis,MONDO,contraindication,0,1,0
DB06813,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,Pralatrexate,DrugBank,thrombocytopenia,MONDO_grouped,contraindication,0,1,0
DB06813,1475,Pralatrexate,DrugBank,neutropenia,MONDO,contraindication,0,1,0
DB06813,1609,Pralatrexate,DrugBank,agranulocytosis,MONDO,contraindication,0,1,0
DB06813,2280,Pralatrexate,DrugBank,anemia (disease),MONDO,contraindication,0,1,0
DB06813,2281,Pralatrexate,DrugBank,macrocytic anemia (disease),MONDO,contraindication,0,1,0
DB08799,10138,Antazoline,DrugBank,thyrotoxicosis,MONDO,contraindication,0,1,0
DB08799,10811,Antazoline,DrugBank,benign prostatic hyperplasia (disease),MONDO,contraindication,0,1,0
DB08799,11786_5324_24332,Antazoline,DrugBank,allergic rhinitis,MONDO_grouped,indication,1,0,0
DB08799,1200_1134_15512_5080_100078,Antazoline,DrugBank,hypertension,MONDO_grouped,contraindication,0,1,0
DB08799,12819,Antazoline,DrugBank,diabetic ketoacidosis,MONDO,contraindication,0,1,0
DB08799,4425,Antazoline,DrugBank,hyperthyroidism,MONDO,contraindication,0,1,0
DB08799,5015,Antazoline,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB08799,5044,Antazoline,DrugBank,hypertensive disorder,MONDO,contraindication,0,1,0
DB08799,5267,Antazoline,DrugBank,heart disease,MONDO,contraindication,0,1,0
DB08799,5364,Antazoline,DrugBank,Graves disease,MONDO,contraindication,0,1,0
DB08799,6004,Antazoline,DrugBank,vasomotor rhinitis,MONDO,indication,1,0,0
DB08799,6679,Antazoline,DrugBank,bladder neck obstruction,MONDO,contraindication,0,1,0
DB08799,6875,Antazoline,DrugBank,ocular hypertension,MONDO,contraindication,0,1,0
DB08815,100192,Lurasidone,DrugBank,liver failure,MONDO,contraindication,0,1,0
DB08815,10911_3430_6388,Lurasidone,DrugBank,prolactin producing pituitary gland tumor,MONDO_grouped,contraindication,0,1,0
DB08815,11057,Lurasidone,DrugBank,cerebrovascular disorder,MONDO,contraindication,0,1,0
DB08815,11479,Lurasidone,DrugBank,postural orthostatic tachycardia syndrome,MONDO,contraindication,0,1,0
DB08815,12819,Lurasidone,DrugBank,diabetic ketoacidosis,MONDO,contraindication,0,1,0
DB08815,1336,Lurasidone,DrugBank,familial hyperlipidemia,MONDO,contraindication,0,1,0
DB08815,14250,Lurasidone,DrugBank,familial hyperprolactinemia,MONDO,contraindication,0,1,0
DB08815,1475,Lurasidone,DrugBank,neutropenia,MONDO,contraindication,0,1,0
DB08815,1609,Lurasidone,DrugBank,agranulocytosis,MONDO,contraindication,0,1,0
DB08815,20671,Lurasidone,DrugBank,obsolete susceptibility to ischemic stroke,MONDO,contraindication,0,1,0
DB08815,20751_5469_15914_21272,Lurasidone,DrugBank,orthostatic hypotension,MONDO_grouped,contraindication,0,1,0
DB08815,21187_11237_11470,Lurasidone,DrugBank,hyperlipidemia,MONDO_grouped,contraindication,0,1,0
DB08815,24305,Lurasidone,DrugBank,acquired hyperprolactinemia,MONDO,contraindication,0,1,0
DB08815,2679,Lurasidone,DrugBank,cerebral infarction,MONDO,contraindication,0,1,0
DB08815,4901,Lurasidone,DrugBank,lingual-facial-buccal dyskinesia,MONDO,contraindication,0,1,0
DB08815,4985_693_24613_1866,Lurasidone,DrugBank,bipolar disorder,MONDO_grouped,indication,1,0,0
DB08815,5015,Lurasidone,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB08815,5027,Lurasidone,DrugBank,epilepsy,MONDO,contraindication,0,1,0
DB08815,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,Lurasidone,DrugBank,schizophrenia,MONDO_grouped,indication,1,0,0
DB08815,5098,Lurasidone,DrugBank,stroke disorder,MONDO,contraindication,0,1,0
DB08815,5264,Lurasidone,DrugBank,transient ischemic attack (disease),MONDO,contraindication,0,1,0
DB08815,5804,Lurasidone,DrugBank,hyperprolactinemia (disease),MONDO,contraindication,0,1,0
DB08820,9061,Ivacaftor,DrugBank,cystic fibrosis,MONDO,indication,1,0,0
DB08822,1200_1134_15512_5080_100078,Azilsartan medoxomil,DrugBank,hypertension,MONDO_grouped,indication,1,0,0
DB08822,5044,Azilsartan medoxomil,DrugBank,hypertensive disorder,MONDO,indication,1,0,0
DB08822,5468,Azilsartan medoxomil,DrugBank,hypotensive disorder,MONDO,contraindication,0,1,0
DB08828,20804,Vismodegib,DrugBank,basal cell carcinoma,MONDO,indication,1,0,0
DB08828,2206,Vismodegib,DrugBank,sweat gland cancer,MONDO,indication,1,0,0
DB08828,4993,Vismodegib,DrugBank,carcinoma,MONDO,indication,1,0,0
DB08828,5341_2529_2656_2939_2956_4091,Vismodegib,DrugBank,skin carcinoma,MONDO_grouped,indication,1,0,0
DB08828,6962,Vismodegib,DrugBank,sebaceous adenocarcinoma,MONDO,indication,1,0,0
DB08860,1807,Pitavastatin,DrugBank,obsolete familial combined hyperlipidemia,MONDO,indication,1,0,0
DB08860,4187,Pitavastatin,DrugBank,nodular fasciitis,MONDO,contraindication,0,1,0
DB08860,44331_16408_19858_18612_16410_15792_16409,Pitavastatin,DrugBank,congenital hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB08860,5420_16412_15777,Pitavastatin,DrugBank,hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB08860,5468,Pitavastatin,DrugBank,hypotensive disorder,MONDO,contraindication,0,1,0
DB08860,9718,Pitavastatin,DrugBank,myxedema,MONDO,contraindication,0,1,0
DB08864,100192,Rilpivirine,DrugBank,liver failure,MONDO,contraindication,0,1,0
DB08864,100316_12738_14550_14548_13279_12737_13062_12736_11377_32915_13370_13367_13372_2442_32756,Rilpivirine,DrugBank,long QT syndrome,MONDO_grouped,contraindication,0,1,0
DB08864,1068,Rilpivirine,DrugBank,osteomalacia (disease),MONDO,contraindication,0,1,0
DB08864,11122,Rilpivirine,DrugBank,obesity disorder,MONDO,contraindication,0,1,0
DB08864,19171,Rilpivirine,DrugBank,familial long QT syndrome,MONDO,contraindication,0,1,0
DB08864,19182,Rilpivirine,DrugBank,monogenic obesity,MONDO,contraindication,0,1,0
DB08864,313,Rilpivirine,DrugBank,hypophosphatemia (disease),MONDO,contraindication,0,1,0
DB08864,43693_13209_4790_21104,Rilpivirine,DrugBank,fatty liver disease,MONDO_grouped,contraindication,0,1,0
DB08864,5109,Rilpivirine,DrugBank,HIV infectious disease,MONDO,indication,1,0,0
DB08864,5240,Rilpivirine,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB08864,5478,Rilpivirine,DrugBank,torsades de pointes,MONDO,contraindication,0,1,0
DB08864,5520,Rilpivirine,DrugBank,rickets (disease),MONDO,contraindication,0,1,0
DB08864,7027,Rilpivirine,DrugBank,non-alcoholic steatohepatitis,MONDO,contraindication,0,1,0
DB08865,5233,Crizotinib,DrugBank,non-small cell lung carcinoma (disease),MONDO,indication,1,0,0
DB08865,8903,Crizotinib,DrugBank,lung cancer,MONDO,indication,1,0,0
DB08869,10615_13006_8250_32569_9876_32567,Tesamorelin,DrugBank,isolated growth hormone deficiency,MONDO_grouped,contraindication,0,1,0
DB08869,12819,Tesamorelin,DrugBank,diabetic ketoacidosis,MONDO,contraindication,0,1,0
DB08869,21113,Tesamorelin,DrugBank,respiratory failure,MONDO,contraindication,0,1,0
DB08869,50,Tesamorelin,DrugBank,isolated congenital growth hormone deficiency,MONDO,contraindication,0,1,0
DB08869,5009,Tesamorelin,DrugBank,congestive heart failure,MONDO,contraindication,0,1,0
DB08869,5015,Tesamorelin,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB08869,7794_9239_9223_13912_13961_7844_13946_14105_13910_14102_12880_14461_9482_30010_14107_13914_10635_14106_13911_12528_13926_13913_12988_14103_13915,Tesamorelin,DrugBank,hypogonadotropic hypogonadism with or without anosmia,MONDO_grouped,contraindication,0,1,0
DB08869,9417_18555,Tesamorelin,DrugBank,hypogonadotropic hypogonadism,MONDO_grouped,contraindication,0,1,0
DB08870,20329,Brentuximab vedotin,DrugBank,"classic Hodgkin lymphoma, lymphocyte-rich type",MONDO,indication,1,0,0
DB08870,4626,Brentuximab vedotin,DrugBank,Hodgkin's paragranuloma,MONDO,indication,1,0,0
DB08870,4632,Brentuximab vedotin,DrugBank,obsolete Hodgkin's granuloma,MONDO,indication,1,0,0
DB08870,4952,Brentuximab vedotin,DrugBank,Hodgkins lymphoma,MONDO,indication,1,0,0
DB08870,9348,Brentuximab vedotin,DrugBank,classic Hodgkin lymphoma,MONDO,indication,1,0,0
DB08875,15277,Cabozantinib,DrugBank,medullary thyroid gland carcinoma,MONDO,indication,1,0,0
DB08875,5005,Cabozantinib,DrugBank,clear cell renal carcinoma,MONDO,indication,1,0,0
DB08875,5086,Cabozantinib,DrugBank,renal cell carcinoma (disease),MONDO,indication,1,0,0
DB08875,5549,Cabozantinib,DrugBank,renal cell adenocarcinoma,MONDO,indication,1,0,0
DB08875,7763,Cabozantinib,DrugBank,nonpapillary renal cell carcinoma,MONDO,indication,1,0,0
DB08877,44903,Ruxolitinib,DrugBank,myelofibrosis,MONDO,indication,1,0,0
DB08877,5571,Ruxolitinib,DrugBank,polycythemia (disease),MONDO,indication,1,0,0
DB08877,5615,Ruxolitinib,DrugBank,plasmacytoma,MONDO,indication,1,0,0
DB08877,9692,Ruxolitinib,DrugBank,primary myelofibrosis,MONDO,indication,1,0,0
DB08877,9891,Ruxolitinib,DrugBank,acquired polycythemia vera,MONDO,indication,1,0,0
DB08885,11285_13406_12767_12540_7932_14189_3004_5150_5417_14207_12659_14266_13420_13409_12419_13416_12674_100114,Aflibercept,DrugBank,macular degeneration,MONDO_grouped,indication,1,0,0
DB08885,2303_6948_6951_2089_41093_1630_1633_2088,Aflibercept,DrugBank,retinal artery occlusion,MONDO_grouped,indication,1,0,0
DB08895,8383,Tofacitinib,DrugBank,rheumatoid arthritis,MONDO,indication,1,0,0
DB08896,11719,Regorafenib,DrugBank,gastrointestinal stromal tumor,MONDO,indication,1,0,0
DB08896,18055,Regorafenib,DrugBank,pediatric hepatocellular carcinoma,MONDO,indication,1,0,0
DB08896,18532,Regorafenib,DrugBank,adenocarcinoma of liver and intrahepatic biliary tract,MONDO,indication,1,0,0
DB08896,18533,Regorafenib,DrugBank,undifferentiated carcinoma of liver and intrahepatic biliary tract,MONDO,indication,1,0,0
DB08896,18534,Regorafenib,DrugBank,squamous cell carcinoma of liver and intrahepatic biliary tract,MONDO,indication,1,0,0
DB08896,2691,Regorafenib,DrugBank,liver cancer,MONDO,indication,1,0,0
DB08896,6210_891,Regorafenib,DrugBank,fibrolamellar hepatocellular carcinoma,MONDO_grouped,indication,1,0,0
DB08896,7256_18902_16216_3243,Regorafenib,DrugBank,hepatocellular carcinoma,MONDO_grouped,indication,1,0,0
DB08899,23122,Enzalutamide,DrugBank,familial prostate carcinoma,MONDO,indication,1,0,0
DB08899,5159,Enzalutamide,DrugBank,prostate carcinoma,MONDO,indication,1,0,0
DB08899,8315,Enzalutamide,DrugBank,prostate cancer,MONDO,indication,1,0,0
DB08901,11996,Ponatinib,DrugBank,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO,indication,1,0,0
DB08904,11849,Certolizumab pegol,DrugBank,psoriatic arthritis,MONDO,indication,1,0,0
DB08904,5011_5535,Certolizumab pegol,DrugBank,Crohn disease,MONDO_grouped,indication,1,0,0
DB08904,5306_20655,Certolizumab pegol,DrugBank,ankylosing spondylitis,MONDO_grouped,indication,1,0,0
DB08904,5532,Certolizumab pegol,DrugBank,Crohn's colitis,MONDO,indication,1,0,0
DB08904,7126_8468_24512_13192,Certolizumab pegol,DrugBank,"spondyloarthropathy, susceptibility to",MONDO_grouped,indication,1,0,0
DB08904,8383,Certolizumab pegol,DrugBank,rheumatoid arthritis,MONDO,indication,1,0,0
DB08904,9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,Certolizumab pegol,DrugBank,inflammatory bowel disease,MONDO_grouped,indication,1,0,0
DB08906,11786_5324_24332,Fluticasone furoate,DrugBank,allergic rhinitis,MONDO_grouped,indication,1,0,0
DB08906,4765,Fluticasone furoate,DrugBank,intrinsic asthma,MONDO,indication,1,0,0
DB08906,4784,Fluticasone furoate,DrugBank,allergic asthma,MONDO,indication,1,0,0
DB08906,4979,Fluticasone furoate,DrugBank,asthma,MONDO,indication,1,0,0
DB08906,6004,Fluticasone furoate,DrugBank,vasomotor rhinitis,MONDO,indication,1,0,0
DB08906,6875,Fluticasone furoate,DrugBank,ocular hypertension,MONDO,contraindication,0,1,0
DB08906,9410,Fluticasone furoate,DrugBank,Addison disease,MONDO,contraindication,0,1,0
DB08910,9693,Pomalidomide,DrugBank,plasma cell myeloma,MONDO,indication,1,0,0
DB08912,5191,Dabrafenib,DrugBank,metastatic melanoma,MONDO,indication,1,0,0
DB08918,12048,Levomilnacipran,DrugBank,endogenous depression,MONDO,indication,1,0,0
DB08918,2009_12050_12100,Levomilnacipran,DrugBank,major depressive disorder,MONDO_grouped,indication,1,0,0
DB08918,5263,Levomilnacipran,DrugBank,unipolar depression,MONDO,indication,1,0,0
DB08918,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,Levomilnacipran,DrugBank,anxiety disorder,MONDO_grouped,indication,1,0,0
DB08922,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,Perospirone,DrugBank,schizophrenia,MONDO_grouped,indication,1,0,0
DB08936,10138,Chlorcyclizine,DrugBank,thyrotoxicosis,MONDO,contraindication,0,1,0
DB08936,10264,Chlorcyclizine,DrugBank,X-linked adrenal hypoplasia congenita,MONDO,contraindication,0,1,0
DB08936,10811,Chlorcyclizine,DrugBank,benign prostatic hyperplasia (disease),MONDO,contraindication,0,1,0
DB08936,11786_5324_24332,Chlorcyclizine,DrugBank,allergic rhinitis,MONDO_grouped,indication,1,0,0
DB08936,11986_4982_5003_6515_3232,Chlorcyclizine,DrugBank,pancreatitis,MONDO_grouped,contraindication,0,1,0
DB08936,1200_1134_15512_5080_100078,Chlorcyclizine,DrugBank,hypertension,MONDO_grouped,contraindication,0,1,0
DB08936,12819,Chlorcyclizine,DrugBank,diabetic ketoacidosis,MONDO,contraindication,0,1,0
DB08936,14191_12762_11484_13966_13529_17990,Chlorcyclizine,DrugBank,catecholaminergic polymorphic ventricular tachycardia,MONDO_grouped,contraindication,0,1,0
DB08936,18479_19847_23601_60783,Chlorcyclizine,DrugBank,congenital adrenal hyperplasia,MONDO_grouped,contraindication,0,1,0
DB08936,18685,Chlorcyclizine,DrugBank,incessant infant ventricular tachycardia,MONDO,contraindication,0,1,0
DB08936,19050_4781_44348_44349,Chlorcyclizine,DrugBank,hemoglobinopathy,MONDO_grouped,contraindication,0,1,0
DB08936,21113,Chlorcyclizine,DrugBank,respiratory failure,MONDO,contraindication,0,1,0
DB08936,21661,Chlorcyclizine,DrugBank,coronary atherosclerosis,MONDO,contraindication,0,1,0
DB08936,2277,Chlorcyclizine,DrugBank,arteriosclerosis disorder,MONDO,contraindication,0,1,0
DB08936,2494,Chlorcyclizine,DrugBank,substance-related disorder,MONDO,contraindication,0,1,0
DB08936,4425,Chlorcyclizine,DrugBank,hyperthyroidism,MONDO,contraindication,0,1,0
DB08936,44331_16408_19858_18612_16410_15792_16409,Chlorcyclizine,DrugBank,congenital hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB08936,4979,Chlorcyclizine,DrugBank,asthma,MONDO,contraindication,0,1,0
DB08936,5010,Chlorcyclizine,DrugBank,coronary artery disease,MONDO,contraindication,0,1,0
DB08936,5015,Chlorcyclizine,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB08936,5027,Chlorcyclizine,DrugBank,epilepsy,MONDO,contraindication,0,1,0
DB08936,5044,Chlorcyclizine,DrugBank,hypertensive disorder,MONDO,contraindication,0,1,0
DB08936,5068,Chlorcyclizine,DrugBank,myocardial infarction (disease),MONDO,contraindication,0,1,0
DB08936,5240,Chlorcyclizine,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB08936,5311,Chlorcyclizine,DrugBank,atherosclerosis,MONDO,contraindication,0,1,0
DB08936,5364,Chlorcyclizine,DrugBank,Graves disease,MONDO,contraindication,0,1,0
DB08936,5420_16412_15777,Chlorcyclizine,DrugBank,hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB08936,5468,Chlorcyclizine,DrugBank,hypotensive disorder,MONDO,contraindication,0,1,0
DB08936,5477,Chlorcyclizine,DrugBank,ventricular tachycardia,MONDO,contraindication,0,1,0
DB08936,6004,Chlorcyclizine,DrugBank,vasomotor rhinitis,MONDO,indication,1,0,0
DB08936,6652_3678_1090_3672_3673_3676_3677_3679_6803,Chlorcyclizine,DrugBank,myocardial infarction,MONDO_grouped,contraindication,0,1,0
DB08936,6679,Chlorcyclizine,DrugBank,bladder neck obstruction,MONDO,contraindication,0,1,0
DB08936,6716,Chlorcyclizine,DrugBank,coronary thrombosis,MONDO,contraindication,0,1,0
DB08936,6875,Chlorcyclizine,DrugBank,ocular hypertension,MONDO,contraindication,0,1,0
DB08936,7079_2491_4938_2046_5367_5689_4456_5186,Chlorcyclizine,DrugBank,substance abuse/dependence,MONDO_grouped,contraindication,0,1,0
DB08936,9410,Chlorcyclizine,DrugBank,Addison disease,MONDO,contraindication,0,1,0
DB08936,9718,Chlorcyclizine,DrugBank,myxedema,MONDO,contraindication,0,1,0
DB08936,9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,Chlorcyclizine,DrugBank,inflammatory bowel disease,MONDO_grouped,contraindication,0,1,0
DB09014,3699,Captodiame,DrugBank,phobic disorder,MONDO,indication,1,0,0
DB09014,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,Captodiame,DrugBank,anxiety disorder,MONDO_grouped,indication,1,0,0
DB09016,1442,Butriptyline,DrugBank,dysthymic disorder,MONDO,indication,1,0,0
DB09016,5379,Butriptyline,DrugBank,neurotic disorder,MONDO,indication,1,0,0
DB09016,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,Butriptyline,DrugBank,anxiety disorder,MONDO_grouped,indication,1,0,0
DB09026,100192,Aliskiren,DrugBank,liver failure,MONDO,contraindication,0,1,0
DB09026,11559_9469_19008,Aliskiren,DrugBank,benign recurrent intrahepatic cholestasis,MONDO_grouped,contraindication,0,1,0
DB09026,11986_4982_5003_6515_3232,Aliskiren,DrugBank,pancreatitis,MONDO_grouped,contraindication,0,1,0
